,interferes_with_work,prev_mental_disorder,if_it_interferes,Sought_Treatment,are_you_willing_to_share_with_friends,family_history_of_mental_health,emphasis_on_physical_health,Number_of_employees_in_org,medical_leave_for_depression,well_handled,aware_of_importance,previous_help,comfortable_direct_sup_previous,mental_health_allowance,badly_handled,Depression
103,0.5,1.5441176470588236,0.6973684210526315,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.4583333333251816,1.3703703703703705,1.1111111111111112,1.3544303797468353,1.3908045977011494,1.452127659574468,1.0689655172415935,1.4684014869888475,1.1694915254237288,0
104,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.5949367088607596,0.7105263157894737,1.5098039215686274,1.3703703703703705,1.1111111111111112,1.3096774193548386,1.2371134020618557,1.155844155844156,1.5126050420168067,1.6190476185526315,1.1694915254237288,0
105,1.89010989010989,1.5441176470588236,1.6818181818181819,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.4545454544880936,1.5960231929052642,1.4615384615384615,1.3096774193548386,1.2371134020618557,1.3636363636363635,1.5126050420168067,1.0705882352941176,1.1694915254237288,2
106,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.2608695652173914,1.144927536231884,1.5555555555555554,1.231578947368421,1.2371134020618557,1.155844155844156,1.5126050420168067,1.6190476185526315,1.46,2
107,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.4772727272727273,1.6631578947368422,1.6666666547531772,1.1857142857142857,1.4615384615384615,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,0
108,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,0.9000000026831617,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.5384615384593223,1.4827586206896552,1.5126050420168067,1.4684014869888475,1.1694915254237288,0
109,1.89010989010989,1.5441176470588236,1.6818181818181819,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.2608695652173914,1.4782608695652173,1.4615384615384615,1.231578947368421,1.2371134020618557,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.4683544303797469,1
110,1.89010989010989,1.825242718446602,1.854368932038835,0.7207792207792207,1.4772727272727273,0.7105263157894737,1.6666666547531772,1.144927536231884,1.625,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,2
111,0.5,1.5441176470588236,0.6973684210526315,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.6666666666666667,1.8064516129031858,1.625,1.3544303797468353,1.3333333333333333,1.155844155844156,1.3957446808510638,1.4684014869888475,1.1694915254237288,2
112,1.2631578964995445,0.4594594594594595,1.8709677419354378,1.7790697674418605,0.9000000026831617,1.6631578947368422,1.0000000426392222,1.144927536231884,1.2727272727272727,1.231578947368421,1.2371134020618557,1.3636363636363635,1.3957446808510638,1.3095238095238095,1.4683544303797469,0
113,1.89010989010989,1.3437500000000013,1.6818181818181819,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.6666666666666667,1.1857142857142857,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.0705882352941176,1.1694915254237288,2
114,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.1851851851851851,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.2371134020618557,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,0
115,1.2631578964995445,1.825242718446602,1.854368932038835,0.7207792207792207,1.4772727272727273,0.7105263157894737,1.2790697674418605,1.1857142857142857,1.2727272727272727,1.3096774193548386,1.3908045977011494,1.452127659574468,1.0689655172415935,1.4684014869888475,1.1694915254237288,0
116,1.2631578964995445,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5844155844155845,0.7105263157894737,1.2790697674418605,1.144927536231884,1.5555555555555554,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
117,1.89010989010989,1.825242718446602,1.8709677419354378,1.7790697674418605,1.5789473653742878,1.6305418719211822,1.4545454544880936,1.144927536231884,1.6666666666666632,1.3096774193548386,1.5384615384593223,1.452127659574468,1.5126050420168067,1.0705882352941176,1.4683544303797469,2
118,1.89010989010989,0.4594594594594595,1.8709677419354378,1.7790697674418605,1.5844155844155845,1.6631578947368422,1.2608695652173914,1.4782608695652173,1.1111111111111112,1.3096774193548386,1.607843137254902,1.4827586206896552,1.5126050420168067,1.4684014869888475,1.1694915254237288,2
119,0.5,1.5441176470588236,0.6973684210526315,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.6666666666666667,1.8064516129031858,1.2727272727272727,1.231578947368421,1.2371134020618557,1.155844155844156,1.3957446808510638,1.4684014869888475,1.88,2
120,1.728395061728395,1.825242718446602,1.6818181818181819,1.7790697674418605,1.1666666666666667,1.6305418719211822,1.5098039215686274,1.3703703703703705,1.2727272727272727,1.3096774193548386,1.607843137254902,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.1694915254237288,0
121,0.5,1.825242718446602,1.6818181818181819,1.7790697674418605,1.148936170212766,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.7654320987654322,1.3908045977011494,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.4683544303797469,0
122,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.5126050420168067,1.4684014869888475,1.4683544303797469,2
123,1.89010989010989,1.825242718446602,1.8709677419354378,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.4545454544880936,1.144927536231884,1.6666666666666632,1.7654320987654322,1.5384615384593223,1.3636363636363635,1.3957446808510638,1.4684014869888475,1.88,2
124,1.728395061728395,1.825242718446602,1.6818181818181819,1.7790697674418605,1.148936170212766,1.6305418719211822,1.5098039215686274,1.4782608695652173,1.4615384615384615,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,1
125,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.231578947368421,1.3333333333333333,1.155844155844156,1.0689655172415935,1.4684014869888475,1.1694915254237288,2
126,1.89010989010989,1.5441176470588236,1.854368932038835,0.7207792207792207,1.5789473653742878,1.6631578947368422,1.6666666547531772,1.1857142857142857,1.1111111111111112,1.7654320987654322,1.3333333333333333,1.3636363636363635,1.5126050420168067,1.4684014869888475,1.46,2
127,1.89010989010989,0.4594594594594595,1.6818181818181819,0.7207792207792207,1.5949367088607596,1.6305418719211822,1.2608695652173914,1.4782608695652173,1.4615384615384615,1.3544303797468353,1.3908045977011494,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.46,2
128,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.1851851851851851,1.6305418719211822,1.5098039215686274,1.144927536231884,1.625,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.6190476185526315,1.88,2
129,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.1851851851851851,0.7105263157894737,1.2608695652173914,1.144927536231884,1.2727272727272727,1.3544303797468353,1.2371134020618557,1.155844155844156,1.0689655172415935,1.0705882352941176,1.46,0
130,1.728395061728395,0.4594594594594595,1.854368932038835,1.7790697674418605,1.4444444417308162,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,2
131,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.6666666666666667,1.144927536231884,1.625,1.3096774193548386,1.2371134020618557,1.452127659574468,1.3957446808510638,1.4684014869888475,1.88,0
132,1.728395061728395,1.825242718446602,1.854368932038835,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.6666666547531772,1.8064516129031858,1.4615384615384615,1.3096774193548386,1.3908045977011494,1.452127659574468,1.5126050420168067,1.4684014869888475,1.46,2
133,1.2631578964995445,0.4594594594594595,1.6818181818181819,0.7207792207792207,1.1851851851851851,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.88,2
134,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.148936170212766,1.6305418719211822,1.3333333712207014,1.4782608695652173,1.625,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.6190476185526315,1.88,2
135,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.148936170212766,0.7105263157894737,1.6666666666666667,1.1857142857142857,1.1111111111111112,1.231578947368421,1.2371134020618557,1.3636363636363635,1.5126050420168067,1.4684014869888475,1.46,0
136,1.728395061728395,1.825242718446602,1.6818181818181819,1.7790697674418605,1.1666666666666667,1.6305418719211822,1.6666666666666667,1.3703703703703705,1.2727272727272727,1.7654320987654322,1.2371134020618557,1.155844155844156,1.5126050420168067,1.4684014869888475,1.1694915254237288,2
137,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.4772727272727273,0.7105263157894737,1.2608695652173914,1.1857142857142857,1.1111111111111112,1.3544303797468353,1.2371134020618557,1.155844155844156,1.5126050420168067,1.0705882352941176,1.1694915254237288,0
138,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.6666666666666667,1.1857142857142857,1.1111111111111112,1.7654320987654322,1.607843137254902,1.4827586206896552,1.5126050420168067,1.4684014869888475,1.88,2
139,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.148936170212766,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.231578947368421,1.607843137254902,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
140,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.4545454544880936,1.1857142857142857,1.625,1.3096774193548386,1.3908045977011494,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.88,2
141,1.89010989010989,1.825242718446602,1.86666626107242,1.7790697674418605,1.148936170212766,1.6305418719211822,1.2790697674418605,1.8064516129031858,1.6666666666666632,1.3096774193548386,1.5384615384593223,1.452127659574468,1.5126050420168067,1.4684014869888475,1.4683544303797469,2
142,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.7654320987654322,1.2371134020618557,1.3636363636363635,1.3957446808510638,1.4684014869888475,1.46,2
143,1.728395061728395,1.5441176470588236,1.854368932038835,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.4545454544880936,1.4782608695652173,1.625,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,2
144,0.5,1.5441176470588236,0.6973684210526315,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.155844155844156,1.3957446808510638,1.4684014869888475,1.1694915254237288,0
145,0.5,1.5441176470588236,0.6973684210526315,1.7790697674418605,1.1851851851851851,0.7105263157894737,1.5098039215686274,1.4782608695652173,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,0
146,1.89010989010989,1.825242718446602,1.86666626107242,0.7207792207792207,1.4444444417308162,1.6305418719211822,1.4545454544880936,1.3703703703703705,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.3636363636363635,1.3957446808510638,1.4684014869888475,1.46,2
147,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.6666666666666667,1.4782608695652173,1.625,1.3544303797468353,1.607843137254902,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
148,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.4772727272727273,0.7105263157894737,1.6666666547531772,1.144927536231884,1.1111111111111112,1.7654320987654322,1.3333333333333333,1.3636363636363635,1.3957446808510638,1.4684014869888475,1.1694915254237288,2
149,1.2631578964995445,1.825242718446602,1.854368932038835,0.7207792207792207,1.5949367088607596,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
150,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.1666666666666667,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.3333333333333333,1.3636363636363635,1.5126050420168067,1.4684014869888475,1.4683544303797469,0
151,0.5,1.825242718446602,0.6973684210526315,1.7790697674418605,1.1666666666666667,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,1
152,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.0000000426392222,1.4782608695652173,1.5555555555555554,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.88,2
153,1.728395061728395,1.825242718446602,1.006814918882519,1.017969515496536,1.0451656155383564,1.006814918882519,1.3788968824940049,1.8064516129031858,1.625,1.3788968824940049,1.2561130472021445,1.1019010661305977,1.006814918882519,1.4684014869888475,1.1019010661305977,1
154,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.1851851851851851,1.6305418719211822,1.2608695652173914,1.4782608695652173,1.1111111111111112,1.3544303797468353,1.2371134020618557,1.155844155844156,1.5126050420168067,1.4684014869888475,1.4683544303797469,2
155,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.1851851851851851,0.7105263157894737,1.5098039215686274,1.1857142857142857,1.2727272727272727,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,0
156,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5949367088607596,1.6631578947368422,1.2608695652173914,1.3703703703703705,1.625,1.7654320987654322,1.2371134020618557,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,2
157,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.5949367088607596,1.6305418719211822,1.5098039215686274,1.3703703703703705,1.4615384615384615,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.0705882352941176,1.1694915254237288,1
158,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.148936170212766,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.6666666666666632,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.0705882352941176,1.1694915254237288,0
159,1.728395061728395,1.825242718446602,1.6818181818181819,1.7790697674418605,1.4772727272727273,1.6631578947368422,1.5098039215686274,1.4782608695652173,1.2727272727272727,1.7654320987654322,1.607843137254902,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
160,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.4444444417308162,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.231578947368421,1.3908045977011494,1.452127659574468,1.0357142857149308,1.4684014869888475,1.4683544303797469,0
161,1.89010989010989,1.5441176470588236,1.6818181818181819,1.7790697674418605,1.1666666666666667,0.7105263157894737,1.4583333333251816,1.4782608695652173,1.2727272727272727,1.231578947368421,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,2
162,0.5,1.825242718446602,0.6973684210526315,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.6666666666666667,1.1857142857142857,1.1111111111111112,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.6190476185526315,1.1694915254237288,2
163,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.6666666666666667,1.5960231929052642,1.2727272727272727,1.7654320987654322,1.5384615384593223,1.452127659574468,1.3957446808510638,1.3095238095238095,1.46,2
164,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.2790697674418605,1.8064516129031858,1.2727272727272727,1.3544303797468353,1.607843137254902,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,2
165,0.5,0.4594594594594595,1.854368932038835,0.7207792207792207,0.9000000026831617,0.7105263157894737,1.5098039215686274,1.5960231929052642,1.2727272727272727,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.3095238095238095,1.1694915254237288,0
166,1.89010989010989,1.3437500000000013,0.6973684210526315,0.7207792207792207,1.3999973959897634,1.6631578947368422,1.4583333333251816,1.3703703703703705,1.1111111111111112,1.231578947368421,1.3333333333333333,1.3636363636363635,1.5126050420168067,1.6190476185526315,1.1694915254237288,2
167,1.89010989010989,0.4594594594594595,1.6818181818181819,1.7790697674418605,1.000345194457351,1.6305418719211822,1.4545454544880936,1.3703703703703705,1.5555555555555554,1.3096774193548386,1.2371134020618557,1.155844155844156,1.5126050420168067,1.4684014869888475,1.1694915254237288,2
168,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.4772727272727273,0.7105263157894737,1.2608695652173914,1.3703703703703705,1.1111111111111112,1.231578947368421,1.2371134020618557,1.155844155844156,1.0357142857149308,1.4684014869888475,1.1694915254237288,0
169,1.728395061728395,1.825242718446602,1.6818181818181819,0.7207792207792207,1.4444444417308162,1.6631578947368422,1.2608695652173914,1.4782608695652173,1.6666666666666632,1.3096774193548386,1.5384615384593223,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
170,0.5,1.3437500000000013,0.6973684210526315,0.7207792207792207,0.9000000026831617,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3544303797468353,1.2371134020618557,1.452127659574468,1.0689655172415935,1.4684014869888475,1.1694915254237288,0
171,1.728395061728395,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6631578947368422,1.2608695652173914,1.1857142857142857,1.4615384615384615,1.3544303797468353,1.2371134020618557,1.452127659574468,1.0357142857149308,1.4684014869888475,1.1694915254237288,2
172,1.728395061728395,1.825242718446602,1.6818181818181819,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.6666666666666667,1.144927536231884,1.6666666666666632,1.231578947368421,1.3333333333333333,1.3636363636363635,1.0357142857149308,1.0705882352941176,1.46,2
173,0.5,1.5441176470588236,0.6973684210526315,0.7207792207792207,1.1851851851851851,1.6305418719211822,1.2790697674418605,1.144927536231884,1.2727272727272727,1.3544303797468353,1.2371134020618557,1.155844155844156,1.5126050420168067,1.3095238095238095,1.1694915254237288,2
174,0.5,1.3437500000000013,0.6973684210526315,0.7207792207792207,1.3999973959897634,1.6631578947368422,1.3333333712207014,1.144927536231884,1.1111111111111112,1.231578947368421,1.2371134020618557,1.155844155844156,1.5126050420168067,1.4684014869888475,1.46,1
175,1.89010989010989,1.5441176470588236,1.6818181818181819,1.7790697674418605,1.1666666666666667,0.7105263157894737,1.2790697674418605,1.3703703703703705,1.1111111111111112,1.3544303797468353,1.5384615384593223,1.3636363636363635,1.3957446808510638,1.4684014869888475,1.4683544303797469,1
176,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.5949367088607596,1.6305418719211822,1.2790697674418605,1.3703703703703705,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,0
177,0.5,1.3437500000000013,0.6973684210526315,0.7207792207792207,1.1851851851851851,0.7105263157894737,1.6666666666666667,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.2371134020618557,1.155844155844156,1.3957446808510638,1.4684014869888475,1.1694915254237288,1
178,1.728395061728395,1.5441176470588236,1.6818181818181819,1.7790697674418605,1.4772727272727273,1.6305418719211822,1.4583333333251816,1.3703703703703705,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,0
179,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.1851851851851851,0.7105263157894737,1.5098039215686274,1.1857142857142857,1.625,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.0705882352941176,1.1694915254237288,0
180,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,0.9000000026831617,1.6305418719211822,1.5098039215686274,1.3703703703703705,1.4615384615384615,1.231578947368421,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,2
181,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,1.1666666666666667,1.6305418719211822,1.2790697674418605,1.1857142857142857,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.4827586206896552,1.3957446808510638,1.0705882352941176,1.4683544303797469,1
182,1.89010989010989,1.5441176470588236,1.854368932038835,0.7207792207792207,1.1851851851851851,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.1111111111111112,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.0705882352941176,1.4683544303797469,2
183,1.728395061728395,1.825242718446602,1.86666626107242,1.7790697674418605,1.5844155844155845,0.7105263157894737,1.2608695652173914,1.4782608695652173,1.1111111111111112,1.7654320987654322,1.3908045977011494,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
184,0.5,0.4594594594594595,0.6973684210526315,1.7790697674418605,1.1851851851851851,1.6305418719211822,1.2790697674418605,1.3703703703703705,1.1111111111111112,1.3544303797468353,1.3908045977011494,1.4827586206896552,1.0357142857149308,1.4684014869888475,1.4683544303797469,0
185,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.6666666666666667,1.8064516129031858,1.2727272727272727,1.7654320987654322,1.2371134020618557,1.155844155844156,1.0357142857149308,1.4684014869888475,1.88,2
186,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.1851851851851851,1.6305418719211822,1.0000000426392222,1.3703703703703705,1.2727272727272727,1.3096774193548386,1.607843137254902,1.4827586206896552,1.0689655172415935,1.4684014869888475,1.1694915254237288,0
187,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.4444444417308162,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
188,1.2631578964995445,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.2608695652173914,1.1857142857142857,1.1111111111111112,1.3096774193548386,1.2371134020618557,1.155844155844156,1.3957446808510638,1.0705882352941176,1.1694915254237288,0
189,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.5098039215686274,1.4782608695652173,1.2727272727272727,1.231578947368421,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,2
190,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,0.9000000026831617,0.7105263157894737,1.5098039215686274,1.4782608695652173,1.2727272727272727,1.231578947368421,1.2371134020618557,1.155844155844156,1.3957446808510638,1.4684014869888475,1.46,2
191,0.5,1.3437500000000013,0.6973684210526315,1.7790697674418605,1.148936170212766,0.7105263157894737,1.2790697674418605,1.4782608695652173,1.625,1.3096774193548386,1.3333333333333333,1.3636363636363635,1.0357142857149308,1.0705882352941176,1.88,2
192,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.1851851851851851,1.6305418719211822,1.6666666666666667,1.4782608695652173,1.6666666666666632,1.7654320987654322,1.607843137254902,1.4827586206896552,1.3957446808510638,1.4684014869888475,1.88,2
193,1.728395061728395,1.825242718446602,0.6973684210526315,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.6666666666666667,1.1857142857142857,1.2727272727272727,1.7654320987654322,1.3908045977011494,1.452127659574468,1.0689655172415935,1.0705882352941176,1.46,2
194,1.89010989010989,1.3437500000000013,1.6818181818181819,0.7207792207792207,1.4772727272727273,1.6305418719211822,1.6666666547531772,1.3703703703703705,1.2727272727272727,1.231578947368421,1.2371134020618557,1.155844155844156,1.0689655172415935,1.4684014869888475,1.1694915254237288,0
195,0.5,1.5441176470588236,0.6973684210526315,1.7790697674418605,1.1851851851851851,1.6305418719211822,1.2608695652173914,1.3703703703703705,1.2727272727272727,1.231578947368421,1.3333333333333333,1.3636363636363635,1.3957446808510638,1.0705882352941176,1.46,0
196,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5844155844155845,1.6305418719211822,1.2790697674418605,1.4782608695652173,1.6666666666666632,1.7654320987654322,1.3333333333333333,1.3636363636363635,1.5126050420168067,1.4684014869888475,1.1694915254237288,2
197,1.728395061728395,1.5441176470588236,0.6973684210526315,0.7207792207792207,0.9000000026831617,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.2371134020618557,1.3636363636363635,1.5126050420168067,1.4684014869888475,1.4683544303797469,2
198,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.148936170212766,1.6305418719211822,1.4583333333251816,1.3703703703703705,1.5555555555555554,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.3095238095238095,1.1694915254237288,2
199,1.89010989010989,1.825242718446602,1.6818181818181819,1.7790697674418605,1.148936170212766,1.6305418719211822,1.2608695652173914,1.4782608695652173,1.6666666666666632,1.3544303797468353,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.46,2
200,0.5,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5949367088607596,0.7105263157894737,1.2608695652173914,1.3703703703703705,1.2727272727272727,1.3544303797468353,1.3908045977011494,1.155844155844156,1.3957446808510638,1.4684014869888475,1.1694915254237288,0
201,0.5,0.4594594594594595,0.6973684210526315,0.7207792207792207,0.9000000026831617,0.7105263157894737,1.0000000426392222,1.4782608695652173,1.2727272727272727,1.3096774193548386,1.2371134020618557,1.155844155844156,1.0357142857149308,1.4684014869888475,1.1694915254237288,0
202,1.89010989010989,1.825242718446602,1.8709677419354378,1.7790697674418605,1.5789473653742878,1.6305418719211822,1.6666666547531772,1.4782608695652173,1.4615384615384615,1.3096774193548386,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.88,2
203,1.728395061728395,1.825242718446602,1.6818181818181819,1.7790697674418605,1.5949367088607596,1.6305418719211822,1.2790697674418605,1.3703703703703705,1.1111111111111112,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.1694915254237288,2
204,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.4772727272727273,1.6631578947368422,1.2790697674418605,1.4782608695652173,1.2727272727272727,1.7654320987654322,1.3908045977011494,1.452127659574468,1.3957446808510638,1.4684014869888475,1.4683544303797469,2
205,1.89010989010989,1.825242718446602,1.854368932038835,1.7790697674418605,1.148936170212766,1.6305418719211822,1.2790697674418605,1.1857142857142857,1.1111111111111112,1.3544303797468353,1.607843137254902,1.4827586206896552,1.5126050420168067,1.4684014869888475,1.46,2
206,1.2631578964995445,1.825242718446602,1.006814918882519,1.017969515496536,1.4674303554456003,1.006814918882519,1.3788968824940049,1.4782608695652173,1.5555555555555554,1.3788968824940049,1.2561130472021445,1.2561130472021445,1.006814918882519,1.3095238095238095,1.3788968824940049,1
